CCX1,CCX2,CCX3,CCY1,CCY2,CCY3,CCZ1,CCZ2,CCZ3,Country Code,year
-1.7089036889960896,-0.4075772404820309,0.9950196199029344,-2.254550072174551,-0.43294378115919097,-0.4658783834825626,-2.2263083462280857,0.33777716574195776,0.5375855450068439,UKR,2003.0
-0.7741950201400094,-1.1162254707344972,-0.2418670451754147,-0.7383531239481902,-1.9508548510351245,-0.9121281910839422,-1.8742492406885771,0.4448503801271566,0.4704585241085938,UKR,2004.0
-0.7352131727480766,-0.5007196425364261,0.489772089493388,-0.825498612259469,-0.994003057848283,0.5012099942988149,-1.415788111883643,0.4475901665478238,0.5479370417191998,UKR,2005.0
-1.1210893580598356,-0.6395805015999629,0.14559110701289196,-1.8838078035592567,-0.9725339599351122,1.4858621049470842,-1.0131515917152119,0.48559185323739695,0.2783213931745477,UKR,2006.0
0.15238909348013746,1.2894339318654204,-1.2304518484618436,0.8860572678953852,0.4143599292263082,-0.2887952498277414,-0.9460432624947274,0.49202060963917543,0.6946039717842065,UKR,2007.0
0.7509814431275426,0.23122729886937954,-1.439861568144543,0.6238958247410654,-0.6946194500346436,0.6166295367669387,-0.40576504644389694,0.7463583418333914,0.17983483583870183,UKR,2008.0
-0.6499090621235495,0.2917868735706866,0.24144814931049843,-0.2017638567422176,-0.08460840600417882,0.10247369939070411,0.14566050920204232,1.0364369098850326,-0.48319692757379434,UKR,2009.0
-1.6196824845073832,-1.6081550872578088,1.5592764570621234,0.26987347012087254,0.10834521127845913,1.2933029060806749,-0.23994301819925495,0.526727728686087,0.0598096268893422,UKR,2010.0
0.3027849533681723,0.4179491434223235,0.2285658583504626,-0.6799807076447484,1.250323516031932,-0.009145528279836947,-0.007896096315462611,0.37663235645828036,0.15078218112644387,UKR,2011.0
-1.028506086060667,-0.02805402227715599,0.5139723683799554,-0.5314678687094163,0.5502531869193786,1.6579551989623267,0.5397977460050967,0.4138541145576996,-0.07790246487931085,UKR,2012.0
-0.8740016223087249,-0.3452380967258922,0.43145504640793897,0.3670705356076169,-1.1551937647113457,-1.2787401136628556,0.40218861311522897,0.38140922992874193,-0.3892527817633833,UKR,2013.0
0.8132398933121376,0.3823714333883251,-0.46125382964902095,-0.3474753421812415,0.6289346762433969,1.4791301621365114,0.5993990245781979,0.24599029233365138,-0.6923994298134984,UKR,2014.0
1.2706469165069567,2.000549125825771,-0.9828685274297334,1.2713907107318663,0.348632861134036,-0.1795320406514259,0.3217563831255469,0.429854418995315,-0.6098911374958617,UKR,2015.0
0.7736795396500763,-0.44658491731970607,0.4937503934863643,-0.009599450423544282,-1.2482439138717827,0.6609398187491276,0.2831784448084642,-0.22333977240525452,-0.3309719581416051,UKR,2016.0
0.20944839866087767,-0.2782942130800022,0.04521046605386542,0.4405394341299732,0.7488144641168154,0.6498001444724592,0.4460735798795756,-0.47264043768879815,-0.434779953037185,UKR,2017.0
-0.361437342397242,-1.3057869103076376,1.5327597873013166,-0.11476756986380957,2.067696577935454,-0.4762121111076196,0.6374227184440351,-0.04687365202572095,-0.518097127615152,UKR,2018.0
0.886480168470632,0.25397241083628,0.32802993613590953,1.3641723231154217,0.8489657213631779,-1.4339049484294548,1.0011734977482036,-0.5674454026281154,-0.9549567534157629,UKR,2019.0
1.9119420031194878,2.2159538796966203,-2.706659323323439,1.8859038298077637,1.0628559469769474,-1.8269994456964542,1.0539438611510155,-0.3984403899663355,-0.9941352005939774,UKR,2020.0
0.791633394846875,-1.2178888186016767,0.7005007536478536,-0.259656227749254,-1.0587694402657777,-0.6895615853516978,1.4024619199054091,-0.7789542801534828,-1.1219033939448853,UKR,2021.0
1.0097120327986813,0.8108608234479894,-0.6423898903615077,0.738017239105734,0.5625885336395329,-0.8864059682310501,1.2960884160060422,-3.8773996331040013,3.6881540086265368,UKR,2022.0
