CCX1,CCX2,CCX3,CCY1,CCY2,CCY3,CCZ1,CCZ2,CCZ3,Country Code,year
-1.0608952690604878,-0.03866157529161276,-0.6919557211168571,-1.3698390405329806,-1.309885487527471,-0.38127724808845825,-1.7189734148557412,1.8929776137333494,-1.3166424620754036,TCD,2003.0
-1.0891220315319883,0.9805190655492387,-1.2617142347901913,-0.7204911348006082,1.1894432797612382,-0.6704692061655634,-1.9036109437294542,0.5393108697205378,-2.288046992240573,TCD,2004.0
-1.1093954083567314,-0.004475725348187739,-0.9022204603915446,-0.3857493714977316,-0.3878202506647365,-1.0376004368019787,-1.5136762744848051,0.3838528645899467,-1.7355398075475414,TCD,2005.0
-1.1879675601083344,0.3989770061383762,-1.3402024592587547,-0.6309162873041341,1.0939090344922695,0.44139129109829106,-0.8494576741445917,0.9050183069875555,-0.6805707236862868,TCD,2006.0
-0.5426488810273067,-0.5738390767820736,-0.8285407805676398,-0.7176756075153964,1.2055017840910234,0.7705044320052108,-1.0310061976230014,0.9943417475417176,-0.581628401917144,TCD,2007.0
-0.8116456532658131,-0.1350590307298988,-1.1765416038294105,-1.8826987412749596,-0.15487481554917587,0.24183057596009283,-0.6289744684997653,0.8865251454319588,-0.5862345027442745,TCD,2008.0
-0.9633364936983089,1.4677970558451185,-0.833585042738866,1.0314872090245102,0.4570254596109608,-0.2308680498552523,-0.7299607244797994,-0.04897525721357809,-0.648579609330042,TCD,2009.0
-0.6494179713618592,-0.8355281631164365,-0.4311056492007557,2.027434042902736,0.26274983142081537,0.3150586462110854,-0.43922802206844863,-0.04046099833074036,-0.1375449872771073,TCD,2010.0
-0.20001810673406714,0.6296913593930642,-0.6590599735733633,-0.6793051863321005,1.0829531593908859,1.4811469265477843,0.08957425091291753,0.8770910745960323,-0.008878740281067311,TCD,2011.0
0.9151483815800062,-0.8794942055763728,0.5514249395284161,-0.6955201734729358,-0.9043227665154318,0.5832920941478963,-0.07332184678070612,0.8936212041398579,0.4695417649830149,TCD,2012.0
0.442016523599113,0.6472244990101401,-0.07292805973426142,1.5746993995076002,0.3094491113376269,1.0183360997623867,0.7681771952329473,0.05081740419634957,0.1371058408819493,TCD,2013.0
-0.28598561123779437,0.5683641320879648,0.49259419094041773,0.7856403008877808,-0.23683070552437469,0.42544309325836727,0.40249055735703737,0.8694872192145665,0.8582299668071632,TCD,2014.0
-0.1882975893982596,1.9660049149252778,0.8953075516792164,-0.22747967828615395,0.9910277386667489,0.9938099135197439,0.8207390918325573,0.05256363028911583,-0.03617178048982531,TCD,2015.0
1.0525971067987752,0.5450791529828797,0.7529389604782253,0.581379830683097,-0.2713152043219366,0.03135607908748338,0.6604609815170158,-1.8282707181461508,0.17146947259545642,TCD,2016.0
1.631364590971539,0.9723548190752933,-0.29935665389414645,0.25828882486989496,-0.24324898207620846,-2.685312836529246,0.9803116133406394,-1.7195865963904258,0.9456668836857779,TCD,2017.0
1.8350808028830208,-0.24501593572405422,0.11455883405694124,0.7864156119669807,-0.20210871910590325,-0.9455378345375293,1.0697199311683723,-1.1182906880671517,1.2250984327656136,TCD,2018.0
1.8995754015686517,-1.250919447930258,0.8376857595652635,0.3397789717495251,-2.449962987632865,-1.3569505201042291,0.9695877092682696,-0.5039381566506789,1.030812715407036,TCD,2019.0
0.6973095106554397,-1.4023996403132157,0.9488021506874246,0.20860006776896284,-0.38091500326430994,1.4936031902062998,0.9526140650574293,-1.235988922787196,1.3837740786423742,TCD,2020.0
0.15984108026752372,-0.6580643488530348,1.365475599456247,0.9776132707731893,1.4443658183176793,-0.626104536455195,1.2132715165461203,-0.989561573445005,1.3673949644760377,TCD,2021.0
-0.5442028225431178,-2.1525548553422076,2.5384226527036398,-1.261662309117276,-1.4951402949068353,0.13834832673281025,0.9612626544330078,-0.8605341694100619,0.430743887344842,TCD,2022.0
